image_name;tags
train_dehazed_8348;clear primary
train_dehazed_8349;bare_ground clear primary road
train_dehazed_8350;agriculture clear primary
train_dehazed_8351;partly_cloudy primary
train_dehazed_8352;clear primary road
train_dehazed_8353;agriculture clear cultivation habitation primary water
train_dehazed_8354;clear primary
train_dehazed_8355;agriculture clear habitation primary road
train_dehazed_8356;clear primary
train_dehazed_8357;clear primary
train_dehazed_8358;blooming clear primary
train_dehazed_8359;clear primary
train_dehazed_8360;agriculture clear habitation primary road water
train_dehazed_8361;haze primary
train_dehazed_8362;clear primary
train_dehazed_8363;agriculture clear primary
train_dehazed_8364;agriculture clear primary water
train_dehazed_8365;clear primary
train_dehazed_8366;agriculture clear primary
train_dehazed_8367;clear primary
train_dehazed_8368;agriculture clear primary water
train_dehazed_8369;clear primary water
train_dehazed_8370;cloudy
train_dehazed_8371;clear primary
train_dehazed_8372;clear primary water
train_dehazed_8373;agriculture clear cultivation primary
train_dehazed_8374;cloudy
train_dehazed_8375;agriculture partly_cloudy primary
train_dehazed_8376;agriculture clear habitation primary road water
train_dehazed_8377;agriculture clear primary
train_dehazed_8378;clear primary
train_dehazed_8379;haze primary
train_dehazed_8380;clear primary
train_dehazed_8381;partly_cloudy primary
train_dehazed_8382;clear primary
train_dehazed_8383;clear primary
train_dehazed_8384;cloudy
train_dehazed_8385;agriculture clear primary
train_dehazed_8386;agriculture clear primary road
train_dehazed_8387;agriculture clear
train_dehazed_8388;agriculture clear cultivation primary
train_dehazed_8389;clear primary
train_dehazed_8390;agriculture artisinal_mine clear cultivation primary water
train_dehazed_8391;clear primary
train_dehazed_8392;agriculture clear primary road
train_dehazed_8393;clear primary
train_dehazed_8394;agriculture clear cultivation habitation primary
train_dehazed_8395;agriculture partly_cloudy primary road
train_dehazed_8396;partly_cloudy primary
train_dehazed_8397;clear primary
train_dehazed_8398;clear primary water
train_dehazed_8399;partly_cloudy primary
train_dehazed_8400;clear primary
train_dehazed_8401;agriculture clear primary road water
train_dehazed_8402;clear primary
train_dehazed_8403;clear primary
train_dehazed_8404;clear primary
train_dehazed_8405;clear primary water
train_dehazed_8406;agriculture clear primary water
train_dehazed_8407;agriculture clear primary road water
train_dehazed_8408;clear primary road
train_dehazed_8409;clear primary
train_dehazed_8410;partly_cloudy primary
train_dehazed_8411;agriculture partly_cloudy primary
train_dehazed_8412;clear primary
train_dehazed_8413;agriculture clear primary road
train_dehazed_8414;agriculture haze primary
train_dehazed_8415;agriculture clear cultivation habitation primary road water
train_dehazed_8416;clear cultivation primary road
train_dehazed_8417;clear primary
train_dehazed_8418;clear primary
train_dehazed_8419;clear cultivation primary
train_dehazed_8420;clear primary
train_dehazed_8421;cloudy
train_dehazed_8422;clear primary
train_dehazed_8423;clear primary
train_dehazed_8424;clear primary
train_dehazed_8425;clear primary water
train_dehazed_8426;clear primary
train_dehazed_8427;clear primary
train_dehazed_8428;clear primary road
train_dehazed_8429;haze primary
train_dehazed_8430;clear primary
train_dehazed_8431;partly_cloudy primary water
train_dehazed_8432;clear primary
train_dehazed_8433;agriculture clear primary road
train_dehazed_8434;clear primary water
train_dehazed_8435;partly_cloudy primary water
train_dehazed_8436;clear primary water
train_dehazed_8437;clear primary
train_dehazed_8438;clear primary
train_dehazed_8439;agriculture clear habitation primary road
train_dehazed_8440;clear primary
train_dehazed_8441;agriculture cultivation partly_cloudy primary road
train_dehazed_8442;clear primary
train_dehazed_8443;agriculture clear primary road
train_dehazed_8444;agriculture clear habitation primary road
train_dehazed_8445;clear primary
train_dehazed_8446;agriculture clear habitation primary road
train_dehazed_8447;clear primary
train_dehazed_8448;clear cultivation primary
train_dehazed_8449;partly_cloudy primary
train_dehazed_8450;clear cultivation primary
train_dehazed_8451;agriculture partly_cloudy primary road
train_dehazed_8452;clear primary
train_dehazed_8453;agriculture clear primary road
train_dehazed_8454;partly_cloudy primary road
train_dehazed_8455;partly_cloudy primary
train_dehazed_8456;agriculture clear primary road
train_dehazed_8457;haze primary
train_dehazed_8458;cloudy
train_dehazed_8459;clear primary
train_dehazed_8460;clear primary
train_dehazed_8461;clear primary
train_dehazed_8462;clear cultivation primary water
train_dehazed_8463;clear primary
train_dehazed_8464;clear primary
train_dehazed_8465;clear primary water
train_dehazed_8466;clear habitation primary road water
train_dehazed_8467;clear primary
train_dehazed_8468;clear primary
train_dehazed_8469;agriculture clear primary road water
train_dehazed_8470;cloudy
train_dehazed_8471;clear primary
train_dehazed_8472;clear primary road water
train_dehazed_8473;partly_cloudy primary
train_dehazed_8474;clear primary water
train_dehazed_8475;clear primary
train_dehazed_8476;partly_cloudy primary water
train_dehazed_8477;partly_cloudy primary
train_dehazed_8478;cloudy
train_dehazed_8479;agriculture partly_cloudy primary road
train_dehazed_8480;agriculture clear cultivation primary
train_dehazed_8481;cloudy
train_dehazed_8482;clear primary water
train_dehazed_8483;blooming clear primary
train_dehazed_8484;clear primary
train_dehazed_8485;agriculture clear primary
train_dehazed_8486;agriculture clear cultivation primary water
train_dehazed_8487;agriculture clear cultivation primary
train_dehazed_8488;partly_cloudy primary
train_dehazed_8489;clear primary
train_dehazed_8490;partly_cloudy primary
train_dehazed_8491;agriculture clear primary water
train_dehazed_8492;agriculture clear primary road
train_dehazed_8493;clear primary
train_dehazed_8494;agriculture cultivation habitation partly_cloudy primary road
train_dehazed_8495;clear primary
train_dehazed_8496;clear primary
train_dehazed_8497;partly_cloudy primary
train_dehazed_8498;clear primary
train_dehazed_8499;cloudy
train_dehazed_8500;agriculture partly_cloudy primary road
train_dehazed_8501;partly_cloudy primary
train_dehazed_8502;clear primary
train_dehazed_8503;clear primary
train_dehazed_8504;agriculture clear primary road
train_dehazed_8505;agriculture clear cultivation primary road
train_dehazed_8506;clear primary slash_burn
train_dehazed_8507;agriculture partly_cloudy primary
train_dehazed_8508;clear primary
train_dehazed_8509;clear primary
train_dehazed_8510;bare_ground clear cultivation habitation primary road
train_dehazed_8511;partly_cloudy primary
train_dehazed_8512;agriculture cultivation partly_cloudy primary road
train_dehazed_8513;agriculture clear primary
train_dehazed_8514;haze primary
train_dehazed_8515;agriculture cultivation partly_cloudy primary road
train_dehazed_8516;partly_cloudy primary
train_dehazed_8517;haze primary
train_dehazed_8518;clear primary
train_dehazed_8519;cloudy
train_dehazed_8520;clear primary
train_dehazed_8521;agriculture clear primary road
train_dehazed_8522;agriculture clear habitation primary
train_dehazed_8523;partly_cloudy primary
train_dehazed_8524;agriculture partly_cloudy primary road
train_dehazed_8525;agriculture clear habitation primary road water
train_dehazed_8526;agriculture clear primary road water
train_dehazed_8527;clear primary water
train_dehazed_8528;agriculture clear primary water
train_dehazed_8529;blooming clear primary
train_dehazed_8530;agriculture partly_cloudy primary
train_dehazed_8531;agriculture clear
train_dehazed_8532;agriculture clear primary road
train_dehazed_8533;agriculture clear habitation primary road
train_dehazed_8534;partly_cloudy primary
train_dehazed_8535;agriculture clear primary
train_dehazed_8536;agriculture clear habitation primary road
train_dehazed_8537;clear primary
train_dehazed_8538;agriculture clear habitation primary road water
train_dehazed_8539;agriculture clear habitation primary
train_dehazed_8540;agriculture clear primary road
train_dehazed_8541;clear primary
train_dehazed_8542;clear primary
train_dehazed_8543;bare_ground clear primary
train_dehazed_8544;cloudy
train_dehazed_8545;cloudy
train_dehazed_8546;cloudy
train_dehazed_8547;agriculture haze primary water
train_dehazed_8548;clear primary
train_dehazed_8549;clear primary
train_dehazed_8550;partly_cloudy primary
train_dehazed_8551;partly_cloudy primary
train_dehazed_8552;agriculture clear primary
train_dehazed_8553;clear primary
train_dehazed_8554;habitation partly_cloudy primary
train_dehazed_8555;clear primary
train_dehazed_8556;agriculture clear habitation primary road
train_dehazed_8557;agriculture clear primary
train_dehazed_8558;clear primary
train_dehazed_8559;clear primary
train_dehazed_8560;partly_cloudy primary road
train_dehazed_8561;agriculture clear cultivation habitation primary road
train_dehazed_8562;clear primary
train_dehazed_8563;clear primary
train_dehazed_8564;clear primary
train_dehazed_8565;clear primary
train_dehazed_8566;clear primary
train_dehazed_8567;clear primary water
train_dehazed_8568;agriculture clear primary
train_dehazed_8569;agriculture clear cultivation primary road
train_dehazed_8570;clear primary water
train_dehazed_8571;agriculture clear cultivation primary
train_dehazed_8572;agriculture clear habitation primary road
train_dehazed_8573;clear primary
train_dehazed_8574;clear primary
train_dehazed_8575;clear primary
train_dehazed_8576;cloudy
train_dehazed_8577;partly_cloudy primary
train_dehazed_8578;clear primary water
train_dehazed_8579;clear primary
train_dehazed_8580;clear cultivation primary water
train_dehazed_8581;agriculture cultivation partly_cloudy primary
train_dehazed_8582;cloudy
train_dehazed_8583;agriculture clear primary road
train_dehazed_8584;clear primary water
train_dehazed_8585;bare_ground clear primary
train_dehazed_8586;clear primary
train_dehazed_8587;agriculture clear habitation primary road water
train_dehazed_8588;cloudy
train_dehazed_8589;agriculture clear cultivation habitation primary road
train_dehazed_8590;partly_cloudy primary
train_dehazed_8591;clear primary
train_dehazed_8592;clear primary
train_dehazed_8593;clear primary
train_dehazed_8594;clear primary
train_dehazed_8595;bare_ground clear primary
train_dehazed_8596;clear primary
train_dehazed_8597;clear primary
train_dehazed_8598;haze primary
train_dehazed_8599;agriculture clear primary road
train_dehazed_8600;clear primary
train_dehazed_8601;partly_cloudy primary
train_dehazed_8602;clear primary
train_dehazed_8603;clear primary
train_dehazed_8604;clear primary
train_dehazed_8605;agriculture clear primary
train_dehazed_8606;partly_cloudy primary
train_dehazed_8607;agriculture clear primary
train_dehazed_8608;cloudy
train_dehazed_8609;clear primary
train_dehazed_8610;cloudy
train_dehazed_8611;partly_cloudy primary
train_dehazed_8612;clear primary
train_dehazed_8613;habitation partly_cloudy primary road
train_dehazed_8614;clear primary
train_dehazed_8615;agriculture clear primary road water
train_dehazed_8616;clear habitation road
train_dehazed_8617;agriculture clear habitation primary road
train_dehazed_8618;agriculture cultivation partly_cloudy primary
train_dehazed_8619;clear primary
train_dehazed_8620;partly_cloudy primary
train_dehazed_8621;agriculture clear primary water
train_dehazed_8622;clear primary
train_dehazed_8623;agriculture cultivation habitation partly_cloudy primary road
